condition,evidence_channel,density_percent,evidence_seed,source_model,scope,rna_count,scope_domain,scope_universe_pair_count,direct_evidence_item_count,direct_compliant_before_count,direct_compliant_after_count,sum_tp,sum_fp,sum_fn,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,macro_delta_f1,micro_delta_f1,beneficial_edits,harmful_edits,modified_pair_count,correct_pair_preservation
ORIGINAL,POSITIVE_PAIR_EVIDENCE,1,113,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,20,0,0,0,0,20,0,0.9173553719008265,0.9173553719008265,0.9173553719008265,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,1,113,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,1967,0,0,0,1352,412,203,0.7814591952970323,0.9128904064211681,0.8370959514457337,0.7664399092970522,0.8694533762057878,0.8147032238626092,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,101,petfold,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,116,116,116,0,14,0.9173553719008265,0.9090909090909091,0.9118457300275482,1.0,0.8923076923076924,0.943089430894309,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,101,petfold,LOCAL_CONFLICT_EFFECT,121,pair,10,0,0,0,0,10,0,0.9421487603305785,0.9421487603305785,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,101,petfold,NON_EVIDENCED_EFFECT,121,pair,1777,0,0,0,1347,231,199,0.8903271476337686,0.9071404387367549,0.8940060764431057,0.8536121673003803,0.871280724450194,0.8623559539052497,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,101,rnafold,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,116,116,116,0,14,0.9173553719008265,0.9090909090909091,0.9118457300275482,1.0,0.8923076923076924,0.943089430894309,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,101,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,11,0,0,0,0,11,0,0.9504132231404959,0.9504132231404959,0.9504132231404959,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,101,rnafold,NON_EVIDENCED_EFFECT,121,pair,1755,0,0,0,1357,209,189,0.9024423280065359,0.9138098490080674,0.9034900382491419,0.8665389527458492,0.8777490297542044,0.872107969151671,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,101,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,114,114,114,0,16,0.9008264462809917,0.9008264462809917,0.9008264462809917,1.0,0.8769230769230769,0.9344262295081968,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,101,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,20,0,0,0,0,20,0,0.9256198347107438,0.9256198347107438,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,101,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,1958,0,0,0,1347,412,199,0.7786708003998889,0.9119349997491873,0.8352315472012845,0.7657760090960773,0.871280724450194,0.8151285930408472,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,103,petfold,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,120,120,120,0,10,0.9421487603305785,0.9338842975206612,0.9363636363636363,1.0,0.9230769230769231,0.96,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,103,petfold,LOCAL_CONFLICT_EFFECT,121,pair,8,0,0,0,0,8,0,0.9504132231404959,0.9504132231404959,0.9504132231404959,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,103,petfold,NON_EVIDENCED_EFFECT,121,pair,1779,0,0,0,1343,233,203,0.8904075297088107,0.905419325287398,0.8921515304830517,0.8521573604060914,0.8686934023285899,0.860345932094811,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,103,rnafold,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,120,120,120,0,10,0.9421487603305785,0.9338842975206612,0.9363636363636363,1.0,0.9230769230769231,0.96,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,103,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,6,0,0,0,0,6,0,0.9586776859504132,0.9586776859504132,0.9586776859504132,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,103,rnafold,NON_EVIDENCED_EFFECT,121,pair,1760,0,0,0,1353,214,193,0.9027412163272593,0.9120887355587106,0.9017465761691469,0.8634333120612636,0.8751617076326003,0.8692579505300353,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,103,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,117,117,117,0,13,0.9338842975206612,0.9228650137741047,0.9267217630853996,1.0,0.9,0.9473684210526315,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,103,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,15,0,0,0,0,15,0,0.9338842975206612,0.9338842975206612,0.9338842975206612,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,103,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,1963,0,0,0,1344,417,202,0.7772861835661251,0.9109282340563704,0.8342017513767307,0.7632027257240205,0.869340232858991,0.812821288176595,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,107,petfold,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,119,119,119,0,11,0.9421487603305785,0.9297520661157025,0.9336088154269973,1.0,0.9153846153846154,0.9558232931726908,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,107,petfold,LOCAL_CONFLICT_EFFECT,121,pair,10,0,0,0,0,10,0,0.9586776859504132,0.9586776859504132,0.9586776859504132,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,107,petfold,NON_EVIDENCED_EFFECT,121,pair,1777,0,0,0,1344,231,202,0.8904955698794955,0.9052066653186405,0.8923904967498835,0.8533333333333334,0.869340232858991,0.8612624158923422,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,107,rnafold,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,119,119,119,0,11,0.9421487603305785,0.9297520661157025,0.9336088154269973,1.0,0.9153846153846154,0.9558232931726908,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,107,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,9,0,0,0,0,9,0,0.9586776859504132,0.9586776859504132,0.9586776859504132,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,107,rnafold,NON_EVIDENCED_EFFECT,121,pair,1757,0,0,0,1354,211,192,0.9030212706921146,0.911876075589953,0.902077683707989,0.8651757188498402,0.8758085381630013,0.8704596592735455,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,107,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,119,119,119,0,11,0.9338842975206612,0.9242424242424242,0.9269972451790633,1.0,0.9153846153846154,0.9558232931726908,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,107,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,16,0,0,0,0,16,0,0.9256198347107438,0.9256198347107438,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,107,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,1962,0,0,0,1342,416,204,0.7787713929695139,0.9112070360573421,0.8349217696864077,0.7633674630261661,0.8680465717981889,0.8123486682808717,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,109,petfold,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,117,117,117,0,13,0.9338842975206612,0.9173553719008265,0.9225895316804408,1.0,0.9,0.9473684210526315,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,109,petfold,LOCAL_CONFLICT_EFFECT,121,pair,8,0,0,0,0,8,0,0.9586776859504132,0.9586776859504132,0.9586776859504132,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,109,petfold,NON_EVIDENCED_EFFECT,121,pair,1779,0,0,0,1346,233,200,0.8899712957745531,0.9068655117721383,0.893102417492191,0.8524382520582647,0.8706338939197931,0.86144,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,109,rnafold,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,118,118,118,0,12,0.9421487603305785,0.9256198347107438,0.9308539944903582,1.0,0.9076923076923077,0.9516129032258065,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,109,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,8,0,0,0,0,8,0,0.9586776859504132,0.9586776859504132,0.9586776859504132,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,109,rnafold,NON_EVIDENCED_EFFECT,121,pair,1758,0,0,0,1355,212,191,0.902235455837893,0.912708475762459,0.9023133904791238,0.8647096362476069,0.8764553686934023,0.8705428846771603,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,109,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,120,120,120,0,10,0.9504132231404959,0.9380165289256198,0.9418732782369146,1.0,0.9230769230769231,0.96,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,109,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,14,0,0,0,0,14,0,0.9421487603305785,0.9421487603305785,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,109,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,1964,0,0,0,1341,418,205,0.7771674277897437,0.9097647126101173,0.833346820014421,0.7623649801023309,0.8673997412677878,0.8114977307110439,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,113,petfold,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,111,111,111,0,19,0.8760330578512396,0.8677685950413223,0.8702479338842974,1.0,0.8538461538461538,0.921161825726141,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,113,petfold,LOCAL_CONFLICT_EFFECT,121,pair,16,0,0,0,0,16,0,0.9256198347107438,0.9256198347107438,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,113,petfold,NON_EVIDENCED_EFFECT,121,pair,1771,0,0,0,1352,225,194,0.8950772939006734,0.911774942502721,0.8988818889270708,0.8573240329740013,0.8745148771021992,0.8658341338456612,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,113,rnafold,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,110,110,110,0,20,0.8760330578512396,0.8636363636363636,0.8674931129476584,1.0,0.8461538461538461,0.9166666666666666,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,113,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,14,0,0,0,0,14,0,0.9256198347107438,0.9256198347107438,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,113,rnafold,NON_EVIDENCED_EFFECT,121,pair,1752,0,0,0,1363,206,183,0.9072210326019013,0.9180911136378032,0.9083110134035686,0.868706182281708,0.8816300129366106,0.8751203852327448,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,113,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,pair,130,130,117,117,117,0,13,0.9173553719008265,0.9173553719008265,0.9173553719008265,1.0,0.9,0.9473684210526315,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,113,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,18,0,0,0,0,18,0,0.9338842975206612,0.9338842975206612,0.9338842975206612,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,5,113,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,1960,0,0,0,1344,414,202,0.777720998667138,0.9108675066362395,0.8342450312415064,0.764505119453925,0.869340232858991,0.8135593220338984,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,101,petfold,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,165,165,165,0,15,0.9586776859504132,0.9353994490358127,0.9430670339761249,1.0,0.9166666666666666,0.9565217391304348,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,101,petfold,LOCAL_CONFLICT_EFFECT,121,pair,15,0,0,0,0,15,0,0.9421487603305785,0.9421487603305785,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,101,petfold,NON_EVIDENCED_EFFECT,121,pair,1722,0,0,0,1298,226,198,0.888566614721391,0.905098045227351,0.8917526868920479,0.8517060367454068,0.8676470588235294,0.8596026490066225,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,101,rnafold,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,165,165,165,0,15,0.9586776859504132,0.9353994490358127,0.9430670339761249,1.0,0.9166666666666666,0.9565217391304348,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,101,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,14,0,0,0,0,14,0,0.9504132231404959,0.9504132231404959,0.9504132231404959,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,101,rnafold,NON_EVIDENCED_EFFECT,121,pair,1702,0,0,0,1308,206,188,0.9013000034779013,0.9118603103100494,0.9016073840362998,0.8639365918097754,0.8743315508021391,0.8691029900332226,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,101,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,161,161,161,0,19,0.9338842975206612,0.9140495867768594,0.920752984389348,1.0,0.8944444444444445,0.9442815249266863,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,101,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,29,0,0,0,0,29,0,0.9008264462809917,0.9008264462809917,0.9008264462809917,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,101,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,1899,0,0,0,1300,403,196,0.7770865337500693,0.911604690988257,0.8342449159372851,0.7633587786259542,0.8689839572192514,0.8127539856205064,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,103,petfold,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,160,160,160,0,20,0.9421487603305785,0.9177685950413222,0.9258034894398531,1.0,0.8888888888888888,0.9411764705882353,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,103,petfold,LOCAL_CONFLICT_EFFECT,121,pair,14,0,0,0,0,14,0,0.9338842975206612,0.9338842975206612,0.9338842975206612,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,103,petfold,NON_EVIDENCED_EFFECT,121,pair,1723,0,0,0,1303,227,193,0.8895572826716869,0.9056459589235417,0.8922207878978353,0.8516339869281045,0.8709893048128342,0.8612029081295439,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,103,rnafold,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,162,162,162,0,18,0.9504132231404959,0.9301652892561983,0.9368227731864095,1.0,0.9,0.9473684210526315,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,103,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,13,0,0,0,0,13,0,0.9421487603305785,0.9421487603305785,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,103,rnafold,NON_EVIDENCED_EFFECT,121,pair,1703,0,0,0,1311,207,185,0.901732863901645,0.9110308135379207,0.9010906906349005,0.8636363636363636,0.8763368983957219,0.8699402786994028,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,103,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,157,157,157,0,23,0.9338842975206612,0.9057851239669421,0.9139118457300275,1.0,0.8722222222222222,0.9317507418397626,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,103,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,29,0,0,0,0,29,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,103,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,1899,0,0,0,1304,403,192,0.7782560194974508,0.9123125965283925,0.8350234507801008,0.7639132981839485,0.8716577540106952,0.8142366531376835,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,107,petfold,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,158,158,158,0,22,0.9421487603305785,0.9034435261707988,0.9167716122261578,1.0,0.8777777777777778,0.9349112426035503,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,107,petfold,LOCAL_CONFLICT_EFFECT,121,pair,17,0,0,0,0,17,0,0.9256198347107438,0.9256198347107438,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,107,petfold,NON_EVIDENCED_EFFECT,121,pair,1720,0,0,0,1305,224,191,0.8890013489603457,0.9078951848904069,0.8936688802698723,0.8534990189666448,0.8723262032085561,0.8628099173553719,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,107,rnafold,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,159,159,159,0,21,0.9504132231404959,0.9117079889807163,0.9250360750360751,1.0,0.8833333333333333,0.9380530973451328,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,107,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,15,0,0,0,0,15,0,0.9421487603305785,0.9421487603305785,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,107,rnafold,NON_EVIDENCED_EFFECT,121,pair,1701,0,0,0,1314,205,182,0.9002444149675874,0.9138310036921137,0.9024995964668939,0.8650427913100724,0.8783422459893048,0.8716417910447761,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,107,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,157,157,157,0,23,0.9504132231404959,0.91831955922865,0.9283746556473829,1.0,0.8722222222222222,0.9317507418397626,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,107,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,29,0,0,0,0,29,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,107,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,1899,0,0,0,1304,403,192,0.7765999623538032,0.9110936144123054,0.8336799717911654,0.7639132981839485,0.8716577540106952,0.8142366531376835,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,109,petfold,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,153,153,153,0,27,0.9256198347107438,0.8896694214876033,0.8996458087367178,1.0,0.85,0.918918918918919,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,109,petfold,LOCAL_CONFLICT_EFFECT,121,pair,20,0,0,0,0,20,0,0.9256198347107438,0.9256198347107438,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,109,petfold,NON_EVIDENCED_EFFECT,121,pair,1717,0,0,0,1310,221,186,0.8918505260915072,0.9101616356814978,0.8959016920866972,0.8556499020248204,0.8756684491978609,0.8655434423521638,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,109,rnafold,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,154,154,154,0,26,0.9338842975206612,0.8979338842975207,0.9079102715466352,1.0,0.8555555555555555,0.9221556886227545,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,109,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,19,0,0,0,0,19,0,0.9256198347107438,0.9256198347107438,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,109,rnafold,NON_EVIDENCED_EFFECT,121,pair,1697,0,0,0,1319,201,177,0.904450247824899,0.9162881728557412,0.9053908219504532,0.8677631578947368,0.8816844919786097,0.8746684350132626,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,109,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,156,156,156,0,24,0.9173553719008265,0.9055096418732782,0.9084677948314313,1.0,0.8666666666666667,0.9285714285714286,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,109,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,31,0,0,0,0,31,0,0.9173553719008265,0.9173553719008265,0.9173553719008265,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,109,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,1897,0,0,0,1305,401,191,0.7787471213421125,0.912796752263793,0.8357790589842451,0.764947245017585,0.8723262032085561,0.8151155527795128,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,113,petfold,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,161,161,161,0,19,0.9504132231404959,0.9191460055096419,0.92910927456382,1.0,0.8944444444444445,0.9442815249266863,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,113,petfold,LOCAL_CONFLICT_EFFECT,121,pair,16,0,0,0,0,16,0,0.9338842975206612,0.9338842975206612,0.9338842975206612,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,113,petfold,NON_EVIDENCED_EFFECT,121,pair,1721,0,0,0,1302,225,194,0.8891980867230184,0.9052728863783854,0.8915746039271649,0.8526522593320236,0.8703208556149733,0.8613959642739001,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,113,rnafold,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,161,161,161,0,19,0.9504132231404959,0.9191460055096419,0.92910927456382,1.0,0.8944444444444445,0.9442815249266863,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,113,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,15,0,0,0,0,15,0,0.9338842975206612,0.9338842975206612,0.9338842975206612,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,113,rnafold,NON_EVIDENCED_EFFECT,121,pair,1701,0,0,0,1312,205,184,0.902075340259795,0.9120351514610838,0.9015028103213576,0.8648648648648649,0.8770053475935828,0.8708927978758713,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,113,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,121,pair,180,180,161,161,161,0,19,0.9256198347107438,0.9132231404958677,0.9170798898071626,1.0,0.8944444444444445,0.9442815249266863,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,113,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,121,pair,30,0,0,0,0,30,0,0.9173553719008265,0.9173553719008265,0.9173553719008265,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,113,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,121,pair,1898,0,0,0,1300,402,196,0.7768653446532215,0.9116277529732989,0.8339690207757294,0.763807285546416,0.8689839572192514,0.8130081300813008,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,101,petfold,DIRECT_EVIDENCE_EFFECT,121,pair,338,338,295,295,295,0,43,0.9669421487603306,0.9111659690172087,0.9291713659520635,1.0,0.8727810650887574,0.9320695102685624,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,101,petfold,LOCAL_CONFLICT_EFFECT,121,pair,38,0,0,0,0,38,0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,101,petfold,NON_EVIDENCED_EFFECT,121,pair,1541,0,0,0,1168,203,170,0.8860153185138084,0.9066201777188652,0.8911325868724914,0.8519328956965718,0.8729446935724963,0.8623108157991879,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,101,rnafold,DIRECT_EVIDENCE_EFFECT,121,pair,338,338,298,298,298,0,40,0.9669421487603306,0.9214965475296054,0.9358616453696156,1.0,0.8816568047337278,0.9371069182389937,0.0,0.0,0,0,0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,101,rnafold,LOCAL_CONFLICT_EFFECT,121,pair,34,0,0,0,0,34,0,0.9256198347107438,0.9256198347107438,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
